provincia,sector,r_8,r_9,r_10,r_11,r_12,r_1314,_sec8,_sec9,_sec10,_sec11,_sec12,_sec1314
Mendoza,Privado,3,3,1,4,10,0,9,8,7,7,7,1
Mendoza,Privado,9,15,18,3,2,0,11,11,10,10,10,0
Mendoza,Estatal,13,5,3,2,3,0,4,3,2,2,2,1
Mendoza,Estatal,81,143,75,39,10,3,27,23,23,20,17,5
Mendoza,Privado,2,5,8,9,9,0,6,6,6,5,5,0
Mendoza,Estatal,242,206,189,112,162,5,64,53,47,41,38,8
Mendoza,Privado,29,25,32,23,10,0,39,36,37,37,36,0
Mendoza,Estatal,23,23,35,10,0,0,15,14,14,12,9,1
Mendoza,Estatal,383,311,204,90,59,21,95,79,66,54,48,6
Mendoza,Privado,5,5,4,3,1,0,4,4,4,4,3,0
Mendoza,Privado,52,45,73,36,24,0,38,37,35,33,32,0
Mendoza,Estatal,28,18,9,10,7,0,8,7,8,7,6,1
Mendoza,Estatal,68,51,28,15,4,0,24,21,17,16,15,6
Mendoza,Estatal,11,11,10,9,6,3,7,7,7,6,5,3
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,290,239,182,125,46,5,89,72,65,49,44,8
Mendoza,Privado,2,5,5,4,5,0,6,5,5,4,4,0
Mendoza,Estatal,48,69,41,16,8,2,21,19,17,15,14,5
Mendoza,Estatal,15,20,16,12,11,0,12,12,11,10,9,0
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,40,37,41,10,1,0,11,10,9,6,6,2
Mendoza,Estatal,266,234,185,68,27,2,60,53,41,32,31,4
Mendoza,Privado,11,12,17,11,1,0,16,16,16,15,15,0
Mendoza,Estatal,35,38,25,6,5,1,15,12,9,7,6,2
Mendoza,Estatal,249,347,217,89,62,0,86,76,59,52,47,12
Mendoza,Privado,6,7,12,7,7,0,17,17,17,16,16,2
Mendoza,Estatal,1,6,2,2,1,0,6,6,5,5,5,2
Mendoza,Estatal,20,23,32,37,16,1,17,15,13,12,11,5
Mendoza,Estatal,57,29,30,13,9,0,15,15,12,11,11,0
Mendoza,Estatal,53,42,30,12,1,2,20,17,17,15,13,3
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,23,36,37,9,8,2,7,7,5,5,4,2
Mendoza,Estatal,36,28,32,12,2,2,13,12,11,9,8,2
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,9,11,9,4,11,0,7,6,6,5,5,0
Mendoza,Estatal,68,54,42,30,14,0,26,22,21,16,15,4
Mendoza,Estatal,90,128,80,40,1,0,50,45,39,35,32,8
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,6,5,10,11,3,0,7,7,7,7,7,0
Mendoza,Estatal,81,74,46,26,12,8,26,23,22,17,17,11
Mendoza,Estatal,156,165,190,64,48,7,89,84,80,77,74,18
Mendoza,Privado,8,7,10,8,2,0,20,18,18,16,17,0
Mendoza,Estatal,9,11,29,13,15,0,6,6,5,4,4,0
Mendoza,Estatal,22,27,30,8,0,0,10,8,9,7,6,0
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,13,4,15,5,2,0,3,3,3,2,2,0
Mendoza,Estatal,122,99,94,26,7,3,33,27,25,20,17,5
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,3,2,4,2,2,0,3,3,3,3,3,0
Mendoza,Estatal,24,17,15,6,13,0,8,7,6,6,5,1
Mendoza,Estatal,16,36,22,15,2,2,15,14,13,13,11,2
Mendoza,Privado,5,7,6,6,7,0,3,3,3,3,3,0
Misiones,Estatal,21,32,20,14,12,3,14,14,26,15,15,1
Misiones,Estatal,8,4,3,0,1,0,5,4,6,5,5,1
Misiones,Estatal,19,11,9,9,0,0,7,5,5,4,3,0
Misiones,Estatal,85,103,58,32,15,0,29,22,17,14,14,4
Misiones,Privado,2,5,2,0,0,0,10,10,12,12,12,1
Misiones,Estatal,6,9,5,7,2,0,3,3,4,3,3,0
Misiones,Estatal,129,120,86,60,24,1,41,32,45,29,28,7
Misiones,Privado,8,11,6,4,6,1,7,6,6,6,6,1
Misiones,Estatal,17,29,7,5,7,0,9,9,7,6,6,3
Misiones,Estatal,116,90,40,14,11,2,21,18,14,14,12,2
Misiones,Estatal,38,28,22,11,2,0,14,11,8,7,6,1
Misiones,Estatal,769,725,484,260,169,11,206,168,136,113,106,14
Misiones,Privado,62,122,109,72,57,4,83,80,81,77,75,7
Misiones,Estatal,3,3,2,0,0,0,1,1,1,1,1,0
Misiones,Estatal,19,20,24,4,0,0,7,6,5,4,3,1
Misiones,Estatal,34,36,14,12,5,3,15,13,10,7,7,4
Misiones,Estatal,252,254,123,65,9,3,50,39,30,24,23,6
Misiones,Privado,5,11,10,9,3,0,11,9,9,8,8,0
Misiones,Privado,10,19,18,11,6,0,18,18,20,19,18,1
Misiones,Privado,1,4,4,2,1,0,3,3,4,3,4,0
Misiones,Estatal,21,7,8,3,3,0,7,6,4,4,3,1
Misiones,Estatal,60,53,32,17,12,0,26,18,19,15,13,4
Misiones,Privado,7,8,8,7,10,0,5,5,5,5,5,0
Misiones,Estatal,13,14,18,15,5,0,3,3,5,5,5,0
Misiones,Estatal,75,126,78,53,24,2,34,29,34,22,21,4
Misiones,Privado,3,2,2,1,0,0,5,4,3,3,3,0
Misiones,Estatal,1,1,0,0,0,0,0,0,0,0,0,0
Misiones,Estatal,418,311,147,65,44,5,67,56,43,32,30,7
Misiones,Privado,11,28,25,11,11,0,14,13,13,11,11,1
Misiones,Estatal,46,40,17,9,8,0,13,11,18,10,10,0
Misiones,Estatal,96,65,48,21,6,0,23,20,18,17,15,4
Misiones,Privado,2,3,2,1,2,0,5,5,5,5,5,0
Misiones,Estatal,26,22,8,8,7,1,9,6,7,5,5,1
Misiones,Estatal,115,117,55,23,23,18,27,26,23,17,16,5
Misiones,Privado,2,0,0,0,0,1,4,3,3,4,3,2
Misiones,Privado,6,11,4,5,0,0,8,6,6,6,6,1
Misiones,Estatal,39,48,20,12,5,0,7,5,4,4,4,0
Misiones,Estatal,134,110,73,50,13,4,25,21,18,16,14,5
Misiones,Privado,5,8,5,2,2,2,6,5,7,5,6,1
Misiones,Estatal,46,40,25,16,17,3,19,18,18,15,15,4
Misiones,Estatal,203,204,143,72,46,8,63,56,53,42,42,5
Misiones,Privado,4,8,5,3,4,0,8,8,9,9,9,0
Misiones,Estatal,13,12,11,3,2,0,6,6,7,6,6,0
Misiones,Estatal,171,198,104,58,19,4,44,39,36,29,28,5
Misiones,Privado,7,5,2,0,0,0,2,2,2,2,2,0
Misiones,Privado,4,3,3,2,2,2,5,5,5,5,5,1
Misiones,Estatal,19,24,24,5,5,0,7,6,6,5,4,0
Misiones,Estatal,52,22,26,16,9,1,13,8,8,7,6,2
Misiones,Estatal,14,15,8,6,1,0,4,4,4,4,4,0
Misiones,Estatal,41,47,23,11,0,1,19,18,12,11,10,5
Neuquén,Estatal,0,2,1,3,0,0,3,3,3,3,3,0
Neuquén,Estatal,71,61,39,26,4,2,17,14,10,8,7,2
Neuquén,Estatal,0,6,7,2,1,0,2,2,1,1,1,0
Neuquén,Estatal,14,7,14,3,10,0,2,1,1,1,1,0
Neuquén,Estatal,46,34,29,19,9,0,17,15,11,10,10,3
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,12,19,10,14,8,0,4,4,3,3,3,0
Neuquén,Estatal,1264,1226,844,505,299,63,306,256,211,181,172,51
Neuquén,Privado,32,47,55,34,5,0,53,53,49,48,47,2
Neuquén,Estatal,0,2,0,1,0,0,1,1,1,1,1,0
Neuquén,Estatal,135,65,50,38,12,0,26,23,19,17,16,0
Neuquén,Privado,3,10,7,5,1,0,4,3,3,3,2,1
Neuquén,Privado,2,3,4,3,3,0,2,2,2,2,2,1
Neuquén,Estatal,0,0,0,0,0,0,2,2,1,1,1,0
Neuquén,Estatal,40,56,31,6,2,1,9,7,6,6,5,2
Neuquén,Privado,5,4,2,2,0,0,4,4,3,3,3,1
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,89,112,80,61,20,5,25,24,19,17,17,5
Neuquén,Privado,3,1,0,1,0,0,4,5,4,3,3,0
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,67,49,21,20,4,0,15,14,9,9,8,0
Neuquén,Privado,0,1,1,0,0,0,2,2,2,2,2,0
Neuquén,Estatal,8,18,13,3,4,4,5,5,5,4,4,2
Neuquén,Estatal,16,11,8,6,1,0,6,6,6,6,6,0
Neuquén,Estatal,3,2,2,0,0,0,2,1,1,1,1,0
Neuquén,Estatal,102,85,48,23,7,3,22,17,13,11,10,3
Neuquén,Estatal,0,4,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,16,11,2,5,2,0,4,4,2,2,2,0
Neuquén,Estatal,7,0,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,207,149,83,52,21,3,36,29,25,21,21,7
Río Negro,Estatal,0,0,0,0,0,0,2,0,2,2,2,0
Río Negro,Estatal,17,19,15,22,41,0,12,13,13,15,12,1
Río Negro,Estatal,14,24,22,23,20,0,3,4,4,3,4,0
Río Negro,Estatal,24,35,16,6,4,0,8,9,8,7,6,2
Río Negro,Estatal,51,70,33,12,2,0,29,32,32,29,25,2
Río Negro,Privado,12,19,15,5,3,0,12,13,13,9,9,0
Río Negro,Estatal,1,4,3,2,0,0,4,4,4,4,4,0
Río Negro,Estatal,71,87,54,29,22,5,29,28,27,25,25,4
Río Negro,Privado,4,5,7,4,0,0,3,3,3,3,3,0
Río Negro,Estatal,12,8,4,1,1,1,3,3,4,3,2,1
Río Negro,Estatal,42,90,70,55,28,4,60,62,61,61,60,5
Río Negro,Privado,10,23,24,14,10,4,37,35,37,35,32,5
Río Negro,Estatal,25,27,3,4,0,0,6,5,6,4,4,1
Río Negro,Estatal,8,4,6,13,5,0,2,2,3,2,2,0
Río Negro,Estatal,9,4,7,2,0,0,2,2,1,1,1,1
Río Negro,Estatal,15,15,9,20,10,0,6,5,6,6,6,0
Río Negro,Privado,4,2,1,6,0,0,5,5,4,4,4,0
Río Negro,Estatal,4,20,6,3,6,0,13,11,12,13,13,0
Río Negro,Estatal,588,767,458,380,224,23,210,214,211,203,178,35
Río Negro,Privado,23,45,46,37,48,0,44,43,41,39,40,3
Río Negro,Estatal,0,0,2,3,1,0,2,2,3,3,3,0
Río Negro,Estatal,35,28,21,7,3,0,7,8,7,6,6,2
Río Negro,Estatal,0,1,0,0,0,0,6,8,8,8,8,0
Río Negro,Estatal,80,120,45,16,25,0,30,30,25,23,22,3
Río Negro,Estatal,0,0,0,0,0,0,0,1,0,0,0,0
Salta,Estatal,66,45,21,15,6,0,14,11,11,10,11,1
Salta,Estatal,96,114,79,38,12,3,50,45,37,35,31,10
Salta,Estatal,16,7,5,1,0,0,2,1,1,1,5,1
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,101,78,32,36,6,5,16,14,12,11,9,6
Salta,Estatal,12,6,4,0,0,0,3,2,2,1,1,0
Salta,Estatal,1964,1448,795,513,181,14,388,346,285,252,224,43
Salta,Privado,159,125,121,81,38,0,131,126,123,115,113,8
Salta,Estatal,22,29,5,8,0,0,4,3,2,2,4,0
Salta,Estatal,123,115,56,19,2,0,22,18,14,12,9,4
Salta,Estatal,3,1,0,0,0,0,3,2,2,2,2,0
Salta,Estatal,102,117,43,44,6,0,21,19,13,12,12,2
Salta,Estatal,75,68,31,19,3,2,17,15,14,11,11,4
Salta,Privado,0,1,0,0,0,0,2,2,2,2,2,0
Salta,Privado,12,22,12,6,6,0,27,25,23,20,20,1
Salta,Estatal,15,16,11,6,6,0,2,3,3,2,2,0
Salta,Estatal,195,172,92,61,29,8,46,43,36,35,32,10
Salta,Estatal,103,88,51,23,35,3,18,15,16,12,20,2
Salta,Estatal,531,463,244,178,64,3,136,116,92,76,61,15
Salta,Privado,19,22,18,17,9,0,21,19,18,17,17,0
Salta,Estatal,0,0,0,0,0,0,1,1,1,2,3,0
Salta,Estatal,13,9,0,3,0,0,8,9,7,7,9,0
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,31,34,12,16,0,0,6,6,6,5,4,0
Salta,Estatal,16,12,7,3,0,0,4,4,3,3,3,0
Salta,Estatal,5,1,3,1,1,0,1,1,1,1,3,0
Salta,Estatal,7,6,6,1,0,0,3,3,3,3,3,0
Salta,Estatal,0,0,0,0,0,0,0,0,2,2,3,0
Salta,Estatal,4,2,0,0,0,0,7,7,6,6,7,1
Salta,Estatal,9,4,3,6,0,0,8,7,7,7,6,1
Salta,Estatal,65,71,34,19,8,0,42,37,26,22,18,3
Salta,Estatal,17,25,9,3,2,2,6,8,5,5,12,1
Salta,Estatal,7,10,8,5,1,0,3,3,3,3,3,0
Salta,Estatal,521,342,252,173,51,4,110,94,78,68,59,12
Salta,Privado,10,4,2,1,1,0,11,10,11,10,10,1
Salta,Estatal,138,72,55,29,10,7,16,13,10,8,19,2
Salta,Estatal,101,51,21,29,5,0,18,14,10,9,5,3
Salta,Estatal,25,16,9,15,11,0,7,7,7,7,7,3
Salta,Estatal,139,124,55,47,4,0,26,23,17,17,15,4
Salta,Estatal,39,27,8,2,0,0,6,4,4,4,3,0
Salta,Estatal,104,98,63,40,3,11,23,19,15,14,11,4
Salta,Estatal,6,8,10,10,1,1,4,3,4,2,8,1
Salta,Estatal,34,16,24,12,7,0,10,14,8,8,14,0
San Juan,Estatal,59,35,32,14,5,12,10,8,11,11,6,2
San Juan,Estatal,26,13,13,5,1,0,7,6,5,5,5,0
San Juan,Estatal,25,30,6,2,2,0,3,3,3,3,3,1
San Juan,Estatal,29,12,3,0,10,0,3,3,2,2,3,0
San Juan,Estatal,102,50,51,22,8,0,14,13,11,11,10,2
San Juan,Estatal,25,23,5,2,0,0,5,5,3,2,2,0
San Juan,Estatal,8,11,3,0,0,0,5,4,3,3,2,1
San Juan,Estatal,21,3,4,2,0,0,2,2,2,2,2,0
San Juan,Estatal,360,247,169,81,31,0,97,95,92,89,78,25
San Juan,Privado,38,26,41,11,1,0,57,54,52,50,50,4
San Juan,Estatal,35,24,7,0,0,0,8,7,5,4,4,0
San Juan,Estatal,102,77,77,59,6,0,26,23,23,22,20,4
San Juan,Estatal,17,10,0,0,0,0,2,2,0,0,0,0
San Juan,Estatal,187,126,74,30,2,0,35,29,30,25,20,0
San Juan,Privado,12,8,2,1,0,0,10,10,9,8,8,5
San Juan,Estatal,31,8,4,0,2,0,8,5,5,4,3,2
San Juan,Estatal,17,9,0,3,1,0,5,4,5,6,4,2
San Juan,Privado,9,0,0,0,0,0,3,3,2,2,2,2
San Juan,Privado,15,21,9,6,0,0,15,15,15,15,15,2
San Juan,Estatal,0,3,2,0,0,0,5,5,4,4,3,0
San Juan,Estatal,35,17,20,11,2,0,10,9,7,6,5,3
San Juan,Estatal,5,8,15,10,0,0,12,12,13,11,9,4
San Juan,Estatal,122,54,29,10,3,0,16,12,11,11,9,0
San Juan,Estatal,69,26,8,3,0,0,15,13,10,10,8,0
San Juan,Estatal,71,35,48,15,9,1,10,8,8,8,7,1
San Juan,Estatal,195,131,56,23,0,0,47,42,34,32,29,3
San Juan,Privado,11,13,15,2,0,0,14,13,11,11,11,0
San Juan,Estatal,56,19,17,8,0,0,7,5,4,4,3,0
San Juan,Estatal,134,105,78,31,2,0,31,26,24,20,17,2
San Juan,Privado,13,17,19,4,2,0,12,12,13,13,12,0
San Juan,Estatal,11,6,12,6,0,0,9,7,7,7,7,0
San Juan,Estatal,37,17,3,1,0,0,6,4,3,3,3,0
San Juan,Estatal,65,30,32,13,0,0,12,11,11,11,10,1
San Juan,Privado,2,1,2,0,0,0,4,3,4,4,4,0
San Juan,Estatal,23,28,28,0,0,0,8,8,7,4,3,0
San Juan,Estatal,65,37,24,9,6,0,10,7,8,7,6,2
San Juan,Estatal,5,0,1,0,0,0,3,2,2,2,2,0
San Juan,Estatal,10,12,5,1,4,0,5,5,5,4,4,2
San Luis,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
San Luis,Estatal,61,45,17,19,9,9,14,13,12,12,12,8
San Luis,Estatal,6,4,5,1,0,0,7,5,7,5,5,1
San Luis,Estatal,13,13,11,6,3,0,9,8,10,9,8,1
San Luis,Estatal,46,35,25,10,2,0,13,13,13,12,11,4
San Luis,Estatal,9,17,10,7,0,0,8,7,7,6,6,2
San Luis,Estatal,7,4,12,7,7,0,7,7,7,7,5,3
San Luis,Estatal,13,22,5,3,0,0,4,3,3,3,2,0
San Luis,Privado,3,1,3,3,4,0,1,1,1,1,1,0
San Luis,Privado,8,7,1,1,2,0,3,3,3,3,3,0
San Luis,Estatal,14,9,3,5,5,0,7,8,7,8,6,1
San Luis,Estatal,298,241,205,152,73,12,141,136,119,114,97,20
San Luis,Privado,7,3,6,11,5,0,26,26,30,30,29,0
San Luis,Estatal,45,31,18,21,24,4,19,19,19,18,16,4
San Luis,Estatal,249,225,168,124,58,11,89,83,71,65,61,21
San Luis,Privado,0,2,4,5,1,0,11,11,10,10,10,0
San Luis,Estatal,12,12,9,3,0,0,12,11,12,11,10,1
San Luis,Estatal,7,8,3,15,1,0,5,4,3,3,3,0
San Luis,Estatal,23,18,6,10,6,0,9,9,7,7,6,0
San Luis,Estatal,47,39,21,14,8,0,16,16,16,15,14,1
San Luis,Privado,6,8,6,8,8,0,5,5,6,6,5,0
San Luis,Estatal,2,2,4,0,0,1,7,6,8,9,7,0
Santa Cruz,Estatal,21,16,0,0,0,0,10,9,5,5,5,0
Santa Cruz,Estatal,0,0,0,0,0,0,3,3,3,3,3,0
Santa Cruz,Estatal,1,0,0,0,0,0,80,86,64,56,49,16
Santa Cruz,Privado,0,0,1,0,1,0,15,15,13,13,13,0
Santa Cruz,Estatal,0,0,0,0,0,0,3,3,3,3,3,0
Santa Cruz,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,Privado,0,0,0,0,0,0,2,3,3,2,2,0
Santa Cruz,Estatal,0,0,0,0,0,0,1,1,1,1,2,0
Santa Cruz,Estatal,0,0,0,0,0,0,88,83,69,60,49,9
Santa Cruz,Privado,0,0,0,4,13,11,15,15,16,16,16,2
Santa Cruz,Estatal,0,0,0,0,0,0,13,13,10,9,8,1
Santa Cruz,Privado,0,0,0,0,0,3,3,3,2,3,3,2
Santa Cruz,Estatal,26,4,6,2,0,0,10,8,4,3,1,0
Santa Cruz,Estatal,0,0,0,0,0,0,8,7,2,1,1,1
Santa Cruz,Estatal,7,2,2,0,0,0,4,4,4,1,1,1
Santa Fe,Estatal,29,40,49,17,0,0,11,10,10,8,8,0
Santa Fe,Estatal,148,84,65,13,6,0,22,15,13,9,10,4
Santa Fe,Estatal,0,1,0,0,0,0,1,1,1,1,1,0
Santa Fe,Estatal,92,76,43,20,1,0,25,22,20,17,16,3
Santa Fe,Privado,5,2,7,1,0,0,5,5,5,6,5,0
Santa Fe,Estatal,7,10,7,3,0,0,3,3,3,3,3,0
Santa Fe,Estatal,179,167,108,32,1,0,42,39,34,31,31,7
Santa Fe,Privado,9,18,16,11,0,0,12,11,12,12,12,5
Santa Fe,Estatal,90,63,51,25,2,0,23,18,21,17,16,0
Santa Fe,Estatal,390,389,239,110,19,1,79,75,64,59,54,14
Santa Fe,Privado,28,19,10,3,0,0,8,8,5,4,4,1
Santa Fe,Privado,30,24,16,7,0,0,20,20,20,20,20,0
Santa Fe,Estatal,7,19,9,1,0,0,5,5,5,5,8,0
Santa Fe,Estatal,223,164,105,36,6,0,40,36,32,27,27,7
Santa Fe,Privado,16,9,10,10,4,0,14,14,12,12,12,4
Santa Fe,Privado,30,26,29,6,0,0,12,11,10,10,10,2
Santa Fe,Privado,21,23,7,7,0,0,6,6,5,5,5,0
Santa Fe,Estatal,20,14,10,1,0,1,4,3,2,2,2,1
Santa Fe,Estatal,158,130,73,29,2,0,16,12,12,8,8,3
Santa Fe,Estatal,32,36,28,13,0,0,14,13,13,12,12,2
Santa Fe,Estatal,512,324,252,71,12,0,90,78,68,63,60,16
Santa Fe,Privado,15,13,10,1,0,0,4,4,4,4,4,0
Santa Fe,Privado,46,55,29,5,3,0,30,30,33,31,32,4
Santa Fe,Estatal,115,93,77,24,4,0,22,21,21,19,19,2
Santa Fe,Estatal,758,542,424,162,12,0,110,97,82,64,58,13
Santa Fe,Privado,0,2,7,2,0,0,6,6,5,5,5,0
Santa Fe,Privado,37,48,52,22,2,0,27,25,23,20,20,0
Santa Fe,Estatal,24,14,17,5,0,0,7,7,6,6,5,1
Santa Fe,Estatal,90,118,100,21,4,0,32,29,26,23,20,4
Santa Fe,Privado,11,20,16,4,0,0,9,8,7,7,7,1
Santa Fe,Estatal,30,27,16,9,1,0,5,5,3,3,3,1
Santa Fe,Estatal,1718,1483,1070,500,96,4,291,258,226,202,190,49
Santa Fe,Privado,147,164,146,52,4,0,119,119,110,106,105,8
Santa Fe,Estatal,37,36,30,10,0,0,16,15,16,16,15,2
Santa Fe,Estatal,279,213,150,62,14,0,44,37,32,30,30,15
Santa Fe,Privado,18,6,5,5,0,0,5,4,4,4,4,0
Santa Fe,Privado,30,26,25,8,1,0,17,17,18,17,17,1
Santa Fe,Estatal,14,11,12,7,0,0,4,4,5,4,4,0
Santa Fe,Estatal,2569,1949,1299,455,75,3,551,464,399,357,328,84
Santa Fe,Privado,312,326,259,77,7,0,267,267,268,253,249,13
Santa Fe,Estatal,37,43,30,5,1,0,7,6,8,7,7,1
Santa Fe,Estatal,285,236,99,45,9,0,37,32,30,26,23,10
Santa Fe,Privado,11,12,12,5,0,0,9,9,9,8,8,0
Santa Fe,Estatal,7,10,11,0,0,0,4,4,4,4,3,0
Santa Fe,Estatal,169,100,79,14,0,0,20,17,15,14,12,2
Santa Fe,Privado,3,7,10,1,3,0,4,4,4,4,4,0
Santa Fe,Estatal,39,38,42,17,0,0,12,11,11,11,10,0
Santa Fe,Estatal,148,156,108,33,7,0,41,35,32,29,28,7
Santa Fe,Privado,17,13,20,3,0,0,7,7,7,7,7,0
Santa Fe,Estatal,63,37,42,9,0,0,10,10,9,8,8,1
Santa Fe,Estatal,167,115,91,27,10,1,21,18,14,13,11,5
Santa Fe,Privado,0,1,4,4,0,0,4,4,4,4,4,0
Santa Fe,Estatal,3,0,0,1,0,0,2,2,2,2,2,0
Santa Fe,Estatal,571,412,303,122,40,0,96,84,69,61,49,17
Santa Fe,Privado,20,33,29,7,0,0,28,28,24,23,23,2
Santa Fe,Estatal,19,19,15,2,1,0,9,8,8,8,8,1
Santa Fe,Estatal,136,80,97,17,6,0,25,21,18,16,16,5
Santa Fe,Privado,51,43,28,3,0,0,15,11,12,12,12,0
Santa Fe,Estatal,49,50,43,26,0,0,14,13,12,10,11,0
Santa Fe,Estatal,169,146,100,32,6,0,25,21,17,15,14,3
Santa Fe,Privado,10,7,5,1,0,0,3,3,3,3,3,0
Santa Fe,Privado,27,34,34,11,0,0,10,9,9,7,7,0
Santiago del Estero,Estatal,6,3,1,2,0,0,1,2,2,2,2,1
Santiago del Estero,Estatal,1,0,1,2,0,0,13,15,4,3,3,0
Santiago del Estero,Estatal,31,41,15,19,0,0,8,8,5,5,4,0
Santiago del Estero,Estatal,0,1,2,5,0,0,9,9,4,4,3,0
Santiago del Estero,Estatal,67,53,45,33,6,0,22,22,12,9,9,0
Santiago del Estero,Estatal,71,81,35,16,27,0,31,31,16,15,14,2
Santiago del Estero,Estatal,236,217,118,73,15,9,69,58,47,45,44,13
Santiago del Estero,Privado,9,19,19,15,26,0,16,16,15,14,14,0
Santiago del Estero,Estatal,5,3,6,3,2,0,2,3,2,2,2,0
Santiago del Estero,Estatal,52,48,23,12,5,2,9,9,10,9,9,2
Santiago del Estero,Estatal,623,603,344,226,68,34,161,137,101,93,90,16
Santiago del Estero,Privado,100,89,144,98,69,0,66,61,63,62,62,0
Santiago del Estero,Estatal,8,13,18,3,0,0,14,10,7,7,6,0
Santiago del Estero,Estatal,44,49,34,35,6,0,18,16,14,13,12,5
Santiago del Estero,Privado,2,7,5,3,1,0,5,5,5,5,5,0
Santiago del Estero,Estatal,2,4,4,0,4,0,3,3,3,3,4,4
Santiago del Estero,Estatal,91,101,66,35,6,0,11,11,7,7,5,0
Santiago del Estero,Estatal,0,0,0,0,0,0,1,1,2,2,2,0
Santiago del Estero,Estatal,122,107,55,25,12,5,39,32,27,20,17,5
Santiago del Estero,Privado,38,31,28,16,10,2,13,11,11,9,9,2
Santiago del Estero,Privado,42,87,65,49,36,3,33,34,31,31,30,5
Santiago del Estero,Estatal,66,62,54,24,21,0,15,16,12,12,13,0
Santiago del Estero,Estatal,5,5,3,7,3,0,7,6,3,3,7,0
Santiago del Estero,Estatal,53,48,49,17,16,3,23,19,14,12,8,3
Santiago del Estero,Estatal,17,21,13,16,3,0,14,14,7,5,6,1
Santiago del Estero,Estatal,28,24,4,6,4,0,20,20,14,7,6,0
Santiago del Estero,Estatal,19,26,19,9,9,0,16,17,8,4,4,0
Santiago del Estero,Estatal,0,8,10,6,0,0,8,8,6,6,6,0
Santiago del Estero,Estatal,5,5,4,4,2,0,10,10,7,7,7,0
Santiago del Estero,Estatal,23,18,20,14,4,0,7,7,6,3,3,0
Santiago del Estero,Estatal,8,16,1,3,0,0,15,18,5,5,5,0
Santiago del Estero,Estatal,34,40,31,6,4,6,13,11,9,8,7,2
Santiago del Estero,Privado,4,13,9,2,0,0,7,7,6,6,5,0
Santiago del Estero,Estatal,1,0,0,0,0,0,0,1,0,0,0,0
Santiago del Estero,Estatal,9,23,11,8,0,0,11,13,9,9,9,0
Santiago del Estero,Estatal,50,34,22,18,1,0,36,33,10,9,8,0
Santiago del Estero,Estatal,5,1,1,3,0,0,7,7,3,3,3,0
Santiago del Estero,Estatal,42,30,5,12,1,0,21,22,7,7,6,0
Santiago del Estero,Estatal,86,54,72,26,16,0,23,19,14,14,14,2
Santiago del Estero,Privado,0,1,1,1,1,0,5,4,4,4,4,0
Santiago del Estero,Estatal,1,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,25,30,15,6,4,0,7,6,5,5,5,2
Santiago del Estero,Estatal,121,116,39,17,5,2,30,24,18,16,12,2
Santiago del Estero,Privado,1,2,9,9,3,2,5,4,4,4,4,1
Santiago del Estero,Estatal,14,14,15,2,0,0,9,9,5,3,3,0
Santiago del Estero,Estatal,17,18,16,5,3,0,13,12,5,5,5,0
Santiago del Estero,Estatal,0,2,0,0,0,0,5,6,0,0,0,0
Santiago del Estero,Estatal,11,19,6,9,5,0,13,11,9,9,8,0
Tierra del Fuego,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego,Estatal,127,125,110,82,11,0,60,63,53,50,42,6
Tierra del Fuego,Privado,5,4,4,6,1,0,15,19,17,17,17,2
Tierra del Fuego,Estatal,106,87,80,90,15,0,51,46,43,42,40,9
Tierra del Fuego,Privado,2,0,2,1,0,0,13,13,13,13,12,0
Tucumán,Estatal,122,73,51,33,16,0,32,32,25,24,24,1
Tucumán,Estatal,751,529,349,200,64,6,253,232,205,192,183,27
Tucumán,Privado,117,78,76,34,31,0,136,132,134,133,132,3
Tucumán,Estatal,50,28,17,18,5,0,11,11,8,8,8,1
Tucumán,Estatal,123,61,62,40,26,0,35,33,34,34,26,6
Tucumán,Privado,5,1,2,3,0,0,8,8,8,8,8,0
Tucumán,Estatal,59,53,22,22,5,1,16,15,13,12,12,1
